Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script	Language
t_room_controller_24c91ab6	j	And kinky!	game/tl/English/chapter/t_room.rpy	979	"j suspicious ""[what]"""	ET
t_room_controller_ed5e680a	j	I wouldn't have expected that from him. He seemed so innocent.	game/tl/English/chapter/t_room.rpy	985	"j laugh ""[what]"""	EN
t_room_drawer_230da6bc	j	Hm, let me think.	game/tl/English/chapter/t_room.rpy	991	"j suspicious ""[what]"""	EN
t_room_drawer_b0c3a01f	j	Where would he keep his little secrets?	game/tl/English/chapter/t_room.rpy	997	"j suspicious ""[what]"""	EN
t_room_drawer_9fd4b5b4	j	Probably in here.	game/tl/English/chapter/t_room.rpy	1003	"j evil ""[what]"""	EN
t_room_drawer_369e15ba	b	How dare he rummage through someone else's stuff without permission?	game/tl/English/chapter/t_room.rpy	1009	"b hate ""[what]"""	EN
t_room_drawer_b2ce48af	b	Oh my god!	game/tl/English/chapter/t_room.rpy	1015	"b oh ""[what]"""	EN
t_room_drawer_01dd122a	b	Is this what I think it is?	game/tl/English/chapter/t_room.rpy	1021	"b suspicious ""[what]"""	EN
t_room_drawer_5fb93749	j	Okay...	game/tl/English/chapter/t_room.rpy	1027	"j oh ""[what]"""	EN
t_room_drawer_2c895e65	j	Tape, cuffs, dildos?	game/tl/English/chapter/t_room.rpy	1033	"j angry ""[what]"""	EN
t_room_drawer_fdfd63ae	j	What a little pervert!	game/tl/English/chapter/t_room.rpy	1039	"j disgusted ""[what]"""	EN
t_room_drawer_981b5113	j	That's gonna be fun!	game/tl/English/chapter/t_room.rpy	1045	"j evil ""[what]"""	EN
t_room_drawer_0fe1178e	j	Better if I put the whole toy collection away before he notices anything.	game/tl/English/chapter/t_room.rpy	1051	"j suspicious ""[what]"""	EN
t_room_drawer_7b3420d0	b	What have I just gotten myself into?	game/tl/English/chapter/t_room.rpy	1057	"b sad ""[what]"""	EN
t_room_mag_a88961fb	j	Oh la la!	game/tl/English/chapter/t_room.rpy	1063	"j oh ""[what]"""	IT
t_room_mag_1449c9ea	j	What do we have here?	game/tl/English/chapter/t_room.rpy	1069	"j laugh ""[what]"""	EN
t_room_mag_c4ea3d1d	j	Uh, oh my god!	game/tl/English/chapter/t_room.rpy	1075	"j disgusted ""[what]"""	EN
t_room_mag_54967e24	j	That's disgusting!	game/tl/English/chapter/t_room.rpy	1081	"j disgusted ""[what]"""	EN
t_room_mag_c219859a	j	So, a fag for sure!	game/tl/English/chapter/t_room.rpy	1087	"j angry ""[what]"""	EN
t_room_mag_7b46c795	j	I knew it!	game/tl/English/chapter/t_room.rpy	1093	"j evil ""[what]"""	EN
t_room_mag_46858f7c	b	That, of course, explains the chaos in his head.	game/tl/English/chapter/t_room.rpy	1099	"b oh ""[what]"""	EN
t_room_mag_cb7615f2	b	And church's philosophy isn't much help there.	game/tl/English/chapter/t_room.rpy	1105	"b sad ""[what]"""	EN
t_room_mag_8b835261	b	The matter of lust is totally gender-neutral.	game/tl/English/chapter/t_room.rpy	1111	"b smile ""[what]"""	EN
t_room_mag_fdc832f2	b	I don't quite understand the whole concept of sin either.	game/tl/English/chapter/t_room.rpy	1117	"b suspicious ""[what]"""	EN
t_room_mag_107cbd81	b	Why is it a sin if you feel something you can't help?	game/tl/English/chapter/t_room.rpy	1123	"b suspicious ""[what]"""	EN
t_room_mag_7a960754	b	I'll have to ask the archangel again when I get a chance.	game/tl/English/chapter/t_room.rpy	1129	"b tough ""[what]"""	EN
t_room_private_b1913778	t	Okay, we have to talk!	game/tl/English/chapter/t_room.rpy	73	"t tough ""[what]"""	EN
t_room_private_15bd4510	b	What is the problem?	game/tl/English/chapter/t_room.rpy	79	"b suspicious ""[what]"""	EN
t_room_private_9f5f9c79	t	It would be so much easier, if you answered!	game/tl/English/chapter/t_room.rpy	85	"t angry ""[what]"""	EN
t_room_private_94190ba6	t	And don't act as if you're not there.	game/tl/English/chapter/t_room.rpy	91	"t tough ""[what]"""	EN
t_room_private_649de5e6	t	I know you are there! So just leave already!	game/tl/English/chapter/t_room.rpy	97	"t angry ""[what]"""	EN
t_room_private_5b36540a	t	Good. So just listen!	game/tl/English/chapter/t_room.rpy	103	"t angry ""[what]"""	EN
t_room_private_a6cb5fdc	t	Whatever happens next...	game/tl/English/chapter/t_room.rpy	109	"t angry ""[what]"""	EN
t_room_private_4c6e1ed5	t	If anything happens at all...	game/tl/English/chapter/t_room.rpy	115	"t suspicious ""[what]"""	EN
t_room_private_ad59a604	t	...or whatever.	game/tl/English/chapter/t_room.rpy	121	"t tough ""[what]"""	EN
t_room_private_dc7869dd	t	Stay out of it!	game/tl/English/chapter/t_room.rpy	127	"t angry ""[what]"""	EN
t_room_private_d556c538	t	Just go away!	game/tl/English/chapter/t_room.rpy	133	"t tough ""[what]"""	EN
t_room_private_5cd8b8b0	t	Leave me alone!	game/tl/English/chapter/t_room.rpy	139	"t hate ""[what]"""	EN
t_room_private_b2686e7f	t	This doesn't concern you!	game/tl/English/chapter/t_room.rpy	145	"t angry ""[what]"""	EN
t_room_private_90d5eecf	t	And I don't need a Peeping Tom or divine spectators!	game/tl/English/chapter/t_room.rpy	151	"t disgusted ""[what]"""	EN
t_room_private_cd704eff	b	I'm sorry, but that's impossible.	game/tl/English/chapter/t_room.rpy	157	"b sad ""[what]"""	EN
t_room_private_bd3b9053	b	I am now your guardian angel. The bond will last for as long as you live.	game/tl/English/chapter/t_room.rpy	163	"b down ""[what]"""	EN
t_room_private_09fc1a0d	b	That means: I can't let you out of my sight.	game/tl/English/chapter/t_room.rpy	169	"b neutral ""[what]"""	EN
t_room_private_fcdd8a53	t	This is such bullshit!	game/tl/English/chapter/t_room.rpy	175	"t hate ""[what]"""	EN
t_room_private_7ba8b81c	b	However, I will keep my distance.	game/tl/English/chapter/t_room.rpy	181	"b sad ""[what]"""	EN
t_room_private_d40583f7	b	And whatever you are up to, I won't be in the way.	game/tl/English/chapter/t_room.rpy	187	"b desire ""[what]"""	EN
t_room_private_cf8393b3	t	You are a damn Peeping Tom and a freak!	game/tl/English/chapter/t_room.rpy	193	"t hate ""[what]"""	EN
t_room_private_3aadef55	b	I didn't make the rules!	game/tl/English/chapter/t_room.rpy	199	"b tough ""[what]"""	EN
t_room_private_403ded1e	b	No problem. I'll just stay out of it.	game/tl/English/chapter/t_room.rpy	2971	"b neutral ""[what]"""	EN
t_room_private_32910764	t	Really?	game/tl/English/chapter/t_room.rpy	211	"t oh ""[what]"""	EN
t_room_private_e983b2fd	t	That surprises me a little.	game/tl/English/chapter/t_room.rpy	217	"t suspicious ""[what]"""	EN
t_room_private_78575df8	t	But I am glad that you accept it.	game/tl/English/chapter/t_room.rpy	223	"t happy ""[what]"""	EN
t_room_private_f8fa7f7a	t	Did you understand me?	game/tl/English/chapter/t_room.rpy	229	"t angry ""[what]"""	SV
t_room_private_7d1a0fb8	t	Get the hell out of here!	game/tl/English/chapter/t_room.rpy	235	"t hate ""[what]"""	EN
t_room_private_89445e70	t	I don't like to sound like an idiot, while you are constantly listening & interfering!	game/tl/English/chapter/t_room.rpy	241	"t down ""[what]"""	EN
t_room_private_6b79aee3	t	Damn it, say something!	game/tl/English/chapter/t_room.rpy	247	"t angry ""[what]"""	EN
t_room_private_efc7d8c4		He begins to walk up and down the livingroom in a storm of frustration.	game/tl/English/chapter/t_room.rpy	253	[what]	EN
t_room_private_e77442bd	t	Okay, take it easy!	game/tl/English/chapter/t_room.rpy	259	"t down ""[what]"""	EN
t_room_private_76fbcc1a	t	You can do this!	game/tl/English/chapter/t_room.rpy	265	"t neutral ""[what]"""	EN
t_room_private_cc42d614	b	Are you talking to me?	game/tl/English/chapter/t_room.rpy	271	"b suspicious ""[what]"""	EN
t_room_private_447dbd34	t	What? No! Of course not.	game/tl/English/chapter/t_room.rpy	277	"t oh ""[what]"""	EN
t_room_private_7d0464fa	t	I am talking to myself. Just ignore me.	game/tl/English/chapter/t_room.rpy	2920	"t down ""[what]"""	EN
t_room_party_fca3ab14		The door opens and Tim comes in.	game/tl/English/chapter/t_room.rpy	1179	[what]	EN
t_room_party_e645c960	t	I brought wine!	game/tl/English/chapter/t_room.rpy	289	"t happy ""[what]"""	EN
t_room_party_f5caf0c9	j	Cool!	game/tl/English/chapter/t_room.rpy	295	"j flirt ""[what]"""	EN
t_room_party_4265b72f	j	Looks expensive!	game/tl/English/chapter/t_room.rpy	2865	"j suspicious ""[what]"""	EN
t_room_party_c6fec62e	t	Don't ask.	game/tl/English/chapter/t_room.rpy	307	"t fear ""[what]"""	EN
t_room_party_dd291935	t	Maybe for this special wine, I should also get some special glasses?	game/tl/English/chapter/t_room.rpy	313	"t oh ""[what]"""	EN
t_room_party_638eb7f3	j	Trust me, it tastes just as good out of plastic cups!	game/tl/English/chapter/t_room.rpy	319	"j flirt ""[what]"""	EN
t_room_party_b8f9096b	t	Whatever you say.	game/tl/English/chapter/t_room.rpy	325	"t flirt ""[what]"""	EN
t_room_party_42e7aaca	t	I'm sorry, but I don't have any alcohol in the house.	game/tl/English/chapter/t_room.rpy	331	"t sad ""[what]"""	EN
t_room_party_c47b728d	t	Water?	game/tl/English/chapter/t_room.rpy	337	"t flirt ""[what]"""	EN
t_room_party_a9235a37	j	Are you kidding me? Lame.	game/tl/English/chapter/t_room.rpy	343	"j angry ""[what]"""	EN
t_room_party_4ba1a2b0	t	We don't need alcohol to have fun!	game/tl/English/chapter/t_room.rpy	349	"t flirt ""[what]"""	EN
t_room_party_9724be0a	j	I know exactly what you mean by 'fun'!	game/tl/English/chapter/t_room.rpy	355	"j tough ""[what]"""	EN
t_room_party_0aaac887	t	What do you mean?	game/tl/English/chapter/t_room.rpy	1635	"t suspicious ""[what]"""	EN
t_room_party_2aab9cd3	b	He found your game in that weird magic box.	game/tl/English/chapter/t_room.rpy	367	"b sad ""[what]"""	EN
t_room_party_e5911eb5	b	"\""Bound to College\"" or something like that."	game/tl/English/chapter/t_room.rpy	2871	"b suspicious ""[what]"""	EN
t_room_party_94788e48	t	Oh.	game/tl/English/chapter/t_room.rpy	379	"t oh ""[what]"""	EN
t_room_party_97d3282d	b	You do realize that you left your porn magazine lying open on the bedside table?	game/tl/English/chapter/t_room.rpy	2877	"b tough ""[what]"""	EN
t_room_party_0d902ca1	t	Oh no!	game/tl/English/chapter/t_room.rpy	391	"t fear ""[what]"""	EN
t_room_party_71056487	b	By the way, he ransacked your drawers and found your toys.	game/tl/English/chapter/t_room.rpy	397	"b suspicious ""[what]"""	EN
t_room_party_94d26297	t	Oh shit.	game/tl/English/chapter/t_room.rpy	403	"t pain ""[what]"""	EN
t_room_party_be7fb1b0	j	Fuck it. I am out of here.	game/tl/English/chapter/t_room.rpy	409	"j angry ""[what]"""	EN
t_room_party_65b51e9a	t	Wait!	game/tl/English/chapter/t_room.rpy	415	"t sad ""[what]"""	EN
t_room_party_d9fc2688	t	I'll, uh... I'll have another look and see if I can find something.	game/tl/English/chapter/t_room.rpy	6310	"t ""[what]"""	EN
t_room_party_8418c36f	t	How do you feel about wine?	game/tl/English/chapter/t_room.rpy	6313	"t flirt ""[what]"""	EN
t_room_party_81f0dbc3	j	That's what I meant!	game/tl/English/chapter/t_room.rpy	6316	"j happy ""[what]"""	EN
t_room_party_d887a09d	t	I found the liquor!	game/tl/English/chapter/t_room.rpy	421	"t happy ""[what]"""	EN
t_room_party_5b5c8f9b	j	Uhh, that's the sweet stuff, right?	game/tl/English/chapter/t_room.rpy	1185	"j suspicious ""[what]"""	EN
t_room_party_f8745911	t	Yes, absolutely delicious!	game/tl/English/chapter/t_room.rpy	433	"t smile ""[what]"""	EN
t_room_party_6a0fdb73	j	And dangerous. With the sugar, the alcohol shoots straight into the blood!	game/tl/English/chapter/t_room.rpy	439	"j evil ""[what]"""	EN
t_room_party_1ee92587	j	I'm loving it!	game/tl/English/chapter/t_room.rpy	445	"j happy ""[what]"""	EN
t_room_party_5a956586	t	Perfect!	game/tl/English/chapter/t_room.rpy	451	"t flirt ""[what]"""	EN
t_room_party_400d8b17	t	I hope you're thirsty?	game/tl/English/chapter/t_room.rpy	457	"t happy ""[what]"""	EN
t_room_party_f4430902	j	What the hell?	game/tl/English/chapter/t_room.rpy	463	"j oh ""[what]"""	EN
t_room_party_c56e9060	j	That is quite a party bottle!	game/tl/English/chapter/t_room.rpy	1191	"j suspicious ""[what]"""	EN
t_room_party_42b48c05	t	Do you think we can get it empty?	game/tl/English/chapter/t_room.rpy	475	"t flirt ""[what]"""	EN
t_room_party_10d45996	j	We will definitely try!	game/tl/English/chapter/t_room.rpy	481	"j flirt ""[what]"""	EN
t_room_party_9dfb514f	j	Well, then... let's get rid of the shit!	game/tl/English/chapter/t_room.rpy	487	"j smile ""[what]"""	EN
t_room_party_008662c4	t	Cheers!	game/tl/English/chapter/t_room.rpy	493	"t flirt ""[what]"""	NL
t_room_party_76a6e855	t	Oh wow. I feel it already!	game/tl/English/chapter/t_room.rpy	499	"t oh ""[what]"""	EN
t_room_party_438e1ce5	j	Are you not used to anything this strong?	game/tl/English/chapter/t_room.rpy	505	"j laugh ""[what]"""	EN
t_room_party_9433bf69	t	Not really. I don't drink very often.	game/tl/English/chapter/t_room.rpy	511	"t smile ""[what]"""	EN
t_room_party_a4baca1a	j	Well then, it's about time!	game/tl/English/chapter/t_room.rpy	517	"j happy ""[what]"""	EN
t_room_party_3e7452fd	j	Raise the cups!	game/tl/English/chapter/t_room.rpy	523	"j flirt ""[what]"""	EN
t_room_party_055d8d5a	b	You really should slow down.	game/tl/English/chapter/t_room.rpy	2926	"b suspicious ""[what]"""	EN
t_room_party_3884d3bf	j	Did you see the game on TV earlier?	game/tl/English/chapter/t_room.rpy	1197	"j friendly ""[what]"""	EN
t_room_party_ee64d7e8	t	Which game?	game/tl/English/chapter/t_room.rpy	1203	"t neutral ""[what]"""	EN
t_room_party_4d93ac1c	j	Which game?! The European Championship of course!	game/tl/English/chapter/t_room.rpy	1209	"j suspicious ""[what]"""	EN
t_room_party_a0cfc150	t	Oh, that. Of course	game/tl/English/chapter/t_room.rpy	1215	"t sad ""[what]"""	EN
t_room_party_0de00fff	j	Wasn't that awesome?	game/tl/English/chapter/t_room.rpy	1221	"j smile ""[what]"""	EN
t_room_party_d3d84c53	t	Definitely!	game/tl/English/chapter/t_room.rpy	1227	"t suspicious ""[what]"""	EN
t_room_party_3f1dba5e	j	But in the second half there should have been a red card!	game/tl/English/chapter/t_room.rpy	2932	"j tough ""[what]"""	EN
t_room_party_aeea1d22	t	That was a foul! Clearly.	game/tl/English/chapter/t_room.rpy	1239	"t angry ""[what]"""	EN
t_room_party_63b8be8a	j	How's it a foul? That was handball in the penalty area.	game/tl/English/chapter/t_room.rpy	1245	"j suspicious ""[what]"""	EN
t_room_party_71d8d8fb	t	That's what I meant.	game/tl/English/chapter/t_room.rpy	1251	"t oh ""[what]"""	EN
t_room_party_f76d39ce	t	In any case, that should have been offside!	game/tl/English/chapter/t_room.rpy	1257	"t angry ""[what]"""	EN
t_room_party_f9cc7b7c	j	Offside? What are you talking about?	game/tl/English/chapter/t_room.rpy	1263	"j suspicious ""[what]"""	EN
t_room_party_2d65bc63	j	Watch out!	game/tl/English/chapter/t_room.rpy	1269	"j oh ""[what]"""	EN
t_room_party_f0ae9733		Tim gestures a bit too much with the still full cup and spills half of the contents on Jeff.	game/tl/English/chapter/t_room.rpy	1275	[what]	EN
t_room_party_f1702275	j	Watch it!	game/tl/English/chapter/t_room.rpy	1281	"j angry ""[what]"" with vpunch"	EN
t_room_party_9064b1ca	t	Oh, I'm so sorry!	game/tl/English/chapter/t_room.rpy	1287	"t oh ""[what]"""	EN
t_room_party_82edf37e	t	I didn't mean to.	game/tl/English/chapter/t_room.rpy	1293	"t sad ""[what]"""	EN
t_room_party_8b38b24f	t	Wait, I'll help you wipe it away.	game/tl/English/chapter/t_room.rpy	1299	"t sad ""[what]"""	EN
t_room_party_02cfd58c	j	You're only smearing it more!	game/tl/English/chapter/t_room.rpy	1305	"j angry ""[what]"""	EN
t_room_party_7136b66c	j	Shit! I'm never getting this stain out!	game/tl/English/chapter/t_room.rpy	1311	"j hate ""[what]"""	EN
t_room_party_7317607c	t	Salt!	game/tl/English/chapter/t_room.rpy	1317	"t oh ""[what]"""	DA
t_room_party_7bab69d3	j	Excuse me?	game/tl/English/chapter/t_room.rpy	1323	"j suspicious ""[what]"""	EN
t_room_party_db96d0da	t	Salt! We must cover the spot with salt.	game/tl/English/chapter/t_room.rpy	1329	"t happy ""[what]"""	EN
t_room_party_74567418	j	What nonsense is this?	game/tl/English/chapter/t_room.rpy	1335	"j suspicious ""[what]"""	EN
t_room_party_042f4d01	t	No, trust me. The salt pulls the stain out of the fabric.	game/tl/English/chapter/t_room.rpy	1341	"t smile ""[what]"""	EN
t_room_party_abc1e372	t	But that only works as long as it's still wet.	game/tl/English/chapter/t_room.rpy	1347	"t tough ""[what]"""	EN
t_room_party_f3bf0c24	t	So hurry up and take it off!	game/tl/English/chapter/t_room.rpy	1353	"t desire ""[what]"""	EN
t_room_party_6939fa3f	j	I don't know.	game/tl/English/chapter/t_room.rpy	1359	"j tough ""[what]"""	EN
t_room_party_9fa83273	t	You want the stain to go out, don't you?	game/tl/English/chapter/t_room.rpy	1365	"t tough ""[what]"""	EN
t_room_party_85932972	j	I don't know...	game/tl/English/chapter/t_room.rpy	1371	"j hopeless ""[what]"""	EN
t_room_party_ef8799a0	t	Now, don't act like that!	game/tl/English/chapter/t_room.rpy	1377	"t angry ""[what]"""	EN
t_room_party_6858224a	t	Down with the clothes!	game/tl/English/chapter/t_room.rpy	1383	"t desire ""[what]"""	EN
t_room_party_6112bc55	j	Alright...	game/tl/English/chapter/t_room.rpy	1389	"j down ""[what]"""	EN
t_room_party_469bf129	j	Somehow I can't shake the feeling that this was intentional.	game/tl/English/chapter/t_room.rpy	1395	"j suspicious ""[what]"""	EN
t_room_party_53840bec	t	What?	game/tl/English/chapter/t_room.rpy	1401	"t oh ""[what]"""	EN
t_room_party_103c2026	t	How do you come up with something like that?	game/tl/English/chapter/t_room.rpy	1407	"t suspicious ""[what]"""	EN
t_room_party_c1809802	j	Just a hunch.	game/tl/English/chapter/t_room.rpy	1413	"j disgusted ""[what]"""	EN
t_room_party_ded191ac		Suddenly you have an idea!	game/tl/English/chapter/t_room.rpy	1419	[what]	EN
t_room_party_a63de6be		For some reason, not only can Tim sense and hear you, but he seems immune to your whispers.	game/tl/English/chapter/t_room.rpy	1425	[what]	EN
t_room_party_2f24085a		But maybe that only applies to him.	game/tl/English/chapter/t_room.rpy	1431	[what]	EN
t_room_party_ab3c54f9		You could try whispering something to Jeff.	game/tl/English/chapter/t_room.rpy	1437	[what]	EN
t_room_party_2b462f89		Just to see if it works for him.	game/tl/English/chapter/t_room.rpy	1443	[what]	EN
t_room_party_eaf17186		You touch Jeff above his heart and instantly he relaxes. 	game/tl/English/chapter/t_room.rpy	1449	[what]	EN
t_room_party_027a54f8		He falls into a trance-like state.	game/tl/English/chapter/t_room.rpy	1455	[what]	EN
t_room_party_0f22d859	t	Jeff?	game/tl/English/chapter/t_room.rpy	1461	"t suspicious ""[what]"""	EN
t_room_party_be6f2187	t	What's happening?	game/tl/English/chapter/t_room.rpy	1467	"t suspicious ""[what]"""	EN
t_room_party_70ea2e28	t	You promised not to interfere!	game/tl/English/chapter/t_room.rpy	2977	"t angry ""[what]"""	EN
t_room_party_e9223f29		By touching his heart, you can influence his feelings.	game/tl/English/chapter/t_room.rpy	1473	[what]	EN
t_room_party_17479c27		With direct, physical contact, you can create a temporary bond with Jeff.	game/tl/English/chapter/t_room.rpy	2938	[what]	EN
t_room_party_c460fd7b		You're trying to get through to Jeff's feelings.	game/tl/English/chapter/t_room.rpy	1485	[what]	EN
t_room_party_16ff90dd		You encounter a mental protective wall.	game/tl/English/chapter/t_room.rpy	1491	[what]	EN
t_room_party_14e3d68f		Everyone can shield their feelings to a certain extent.	game/tl/English/chapter/t_room.rpy	1497	[what]	EN
t_room_party_e6766ca1		This wall, however, is massive.	game/tl/English/chapter/t_room.rpy	1503	[what]	EN
t_room_party_81b39cf5		You could break through it with some effort, though it would probably traumatize Jeff.	game/tl/English/chapter/t_room.rpy	1509	[what]	EN
